Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuseri_FabricProperties_EntermaxpliesAction_1,1,604,604,604,604,604,604,604,0.000%,.94518,5.09,5.39
TR_perfuserm_FabricProperties_EntermaxpliesAction_1,1,604,604,604,604,604,604,604,0.000%,.93545,5.04,5.34
TR_perfuserf_FabricProperties_EntermaxpliesAction_2,1,449,449,449,449,449,449,449,0.000%,1.09409,5.91,6.23
TR_perfuserh_FabricProperties_EntermaxpliesAction_2,1,475,475,475,475,475,475,475,0.000%,1.06270,5.74,6.05
TR_perfuserd_FabricProperties_EntermaxpliesAction_2,1,498,498,498,498,498,498,498,0.000%,1.05597,5.70,6.02
TR_perfuserc_FabricProperties_EntermaxpliesAction_2,1,503,503,503,503,503,503,503,0.000%,1.05708,5.71,6.02
TR_perfuserb_FabricProperties_EntermaxpliesAction_2,1,472,472,472,472,472,472,472,0.000%,1.06045,5.72,6.04
TR_perfuserg_FabricProperties_EntermaxpliesAction_2,1,517,517,517,517,517,517,517,0.000%,1.01626,5.49,5.79
TR_perfuserk_FabricProperties_EntermaxpliesAction_2,1,547,547,547,547,547,547,547,0.000%,.97466,5.26,5.55
TR_perfusero_FabricProperties_EntermaxpliesAction_2,1,546,546,546,546,546,546,546,0.000%,.99602,5.38,5.67
TR_perfuserl_FabricProperties_EntermaxpliesAction_2,1,506,506,506,506,506,506,506,0.000%,1.01215,5.46,5.77
TR_perfusere_FabricProperties_EntermaxpliesAction_2,1,495,495,495,495,495,495,495,0.000%,1.07181,5.79,6.11
TR_perfusern_FabricProperties_EntermaxpliesAction_2,1,504,504,504,504,504,504,504,0.000%,1.04932,5.66,5.98
TR_perfusera_FabricProperties_EntermaxpliesAction_2,1,478,478,478,478,478,478,478,0.000%,1.04493,5.64,5.95
TR_perfuserm_FabricProperties_EntermaxpliesAction_2,1,485,485,485,485,485,485,485,0.000%,1.07066,5.78,6.10
TR_perfuseri_FabricProperties_EntermaxpliesAction_2,1,510,510,510,510,510,510,510,0.000%,1.04275,5.63,5.94
TR_perfuserj_FabricProperties_EntermaxpliesAction_2,1,604,604,604,604,604,604,604,0.000%,.94073,5.07,5.36
TR_perfuserf_ComponentGroupAssigment_PageLoad,1,321,321,321,321,321,321,321,0.000%,1.48368,12.76,6.42
TR_perfuserh_ComponentGroupAssigment_PageLoad,1,318,318,318,318,318,318,318,0.000%,1.49254,12.84,6.46
TR_perfuserc_ComponentGroupAssigment_PageLoad,1,326,326,326,326,326,326,326,0.000%,1.51745,13.05,6.57
TR_perfuserd_ComponentGroupAssigment_PageLoad,1,320,320,320,320,320,320,320,0.000%,1.47493,12.68,6.39
TR_perfuserb_ComponentGroupAssigment_PageLoad,1,310,310,310,310,310,310,310,0.000%,1.48810,12.80,6.44
TR_perfuserk_ComponentGroupAssigment_PageLoad,1,318,318,318,318,318,318,318,0.000%,1.49254,12.84,6.46
TR_perfusere_ComponentGroupAssigment_PageLoad,1,328,328,328,328,328,328,328,0.000%,1.48588,12.78,6.43
TR_perfuserm_ComponentGroupAssigment_PageLoad,1,311,311,311,311,311,311,311,0.000%,1.51515,13.03,6.56
TR_perfusera_ComponentGroupAssigment_PageLoad,1,320,320,320,320,320,320,320,0.000%,1.48588,12.78,6.43
TR_perfusero_ComponentGroupAssigment_PageLoad,1,334,334,334,334,334,334,334,0.000%,1.45985,12.55,6.32
TR_perfuserl_ComponentGroupAssigment_PageLoad,1,327,327,327,327,327,327,327,0.000%,1.46199,12.57,6.33
